home_age,roof_age,square_footage,coverage_a,iso_class,fire_station_distance,prior_claims_5yr,water_loss_recency,credit_score,property_value,deductible,wind_hail_score,crime_index,coastal_exposure,wildfire_zone,swimming_pool,trampoline,wood_stove,home_business,monitored_alarm,fire_sprinklers,gated_community,recent_renovation,short_term_rental,smart_home_system,annual_loss
61,17,2555.8140863278486,233473.6473286081,5,2.0653831912961333,0,3,652.181068838127,300433.13980371953,500,3,82.952978431472,Yes,No,No,No,No,No,No,No,No,No,No,No,9133.76
56,37,2772.7539043062015,183988.07259209277,2,4.511629451678235,0,2,661.9646216980115,302067.2931662888,2500,2,120.53539486818548,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0.0
5,2,1691.3594621042628,418447.4941353828,9,11.005512235432782,0,1,693.145937983764,334359.5923663513,500,1,100.98275373114234,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,0.0
27,4,1894.8310635468056,231411.03107726795,9,5.7243175746876345,0,8,736.4815771887027,359730.6502747648,2500,1,91.84184386871947,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,0.0
27,23,2592.1580103675806,304988.95714159514,1,5.541539057689041,2,4,683.8758626523769,229669.2760813171,2500,2,122.0943543728158,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0
43,33,2602.886602859252,222019.98641191982,8,3.4581591301231525,1,1,629.4759525264176,363376.53220307396,1000,3,117.74076197029933,No,No,No,No,No,No,No,Yes,No,No,No,No,13160.91
29,38,1792.827629477871,457268.7914222991,8,10.40503659381188,1,5,787.0657765278926,369445.90606418904,1000,3,86.49002854777021,No,No,No,No,No,No,No,No,No,No,No,Yes,0.0
61,23,2566.9503554690455,307853.8420504834,9,1.6805080482956358,0,6,750.8554341556151,424705.82789242984,2500,2,101.23429215499169,No,No,No,No,No,No,No,No,No,No,No,No,0.0
74,35,1633.880730012435,192289.67050960427,2,3.7517706164280513,1,1,749.5546718221437,302652.04965308646,500,3,112.10929763821284,No,No,No,No,No,No,No,No,No,No,No,Yes,0.0
61,27,2488.633434485076,265694.7557369768,6,4.421354208584544,2,5,635.7576976027007,371995.32103259483,1000,3,122.22303867541171,No,No,No,No,No,No,No,No,Yes,No,No,No,0.0
0,33,2184.2222794806153,411450.8179581038,2,2.125716497345893,2,9,600.8542267963896,248235.29742847377,1000,2,81.61225523112549,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,45833.97
26,15,1369.338637656198,221853.4766666014,1,5.13856492342203,1,5,637.2300607177941,601340.0896811481,500,4,87.19939225227618,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,0.0
61,35,1939.5557069443557,271085.4984373707,7,4.261560675333744,0,2,670.9209020384584,195312.93941781746,500,3,109.35923504972473,No,No,No,No,No,No,No,No,No,No,No,No,0.0
76,6,3509.360685817296,394972.1853945196,3,3.9333431061561037,2,1,785.6952393712758,210188.3964044267,2500,3,100.34056819987627,No,No,No,No,No,No,No,Yes,No,Yes,No,No,0.0
2,17,2321.668217682997,327383.26983881113,8,14.783578890876319,1,8,658.6162294706223,326362.9160063339,500,3,111.59048663466292,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,16542.61
69,5,3580.269986030956,202443.3682283873,3,2.70859294202435,1,6,698.4829837668251,272399.15796895616,2500,3,57.90965105215635,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,0.0
71,27,1333.644082074978,317868.1779402234,2,9.340054780813704,0,4,794.2655905381544,535816.9664307699,500,4,114.22549361815078,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
26,38,2650.4450755983053,287779.993411627,8,3.013750362590616,3,8,698.855792646971,319210.81270613056,1000,5,106.87909291126165,No,No,No,No,Yes,No,No,No,No,No,No,Yes,0.0
8,33,679.3982849157305,304193.19062566647,8,0.3636051630172836,1,6,673.6378118702237,340102.7722153905,500,1,65.21540555554442,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,0.0
61,28,2199.85870905113,375724.61995263636,10,4.051516770213325,1,2,715.0603292234264,473926.7285069531,2500,3,88.05384433807595,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0
36,3,2578.7304265907924,319246.8209461183,1,3.658559641286999,0,1,748.8265851683101,242653.0647463326,1000,1,88.68868608378244,No,No,No,No,No,Yes,Yes,No,No,No,No,No,0.0
50,13,2702.734056997766,292577.4036128414,1,5.95218270499736,0,5,634.2080947291636,312077.82624209055,1000,5,119.45151321542615,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,0.0
43,4,1720.4381652517523,288647.21192504716,10,0.7061063937477103,0,6,681.4287066004367,167461.98768740136,500,2,98.39479698345502,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,0.0
23,24,2823.4542531860416,386144.3297249549,3,6.612367286133127,1,8,750.8372335679633,336360.9727399278,1000,3,119.27302747509758,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,71621.96
78,38,1879.7711439731834,242372.3333836962,10,6.124325031038098,0,8,737.6031284421473,529331.0609635181,1000,4,86.9526782692297,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,14425.37
58,7,2101.541649332562,126567.4062014579,4,2.253920226612513,0,7,775.2423500158508,315605.1397668852,500,2,82.39158004693793,No,Yes,No,No,No,No,No,No,No,Yes,No,No,0.0
31,14,1940.0066683860196,281976.4008649289,8,4.7691770554418635,0,1,650.4883085637048,477362.9721679842,1000,4,93.91931919159926,No,No,No,No,No,No,No,No,No,No,No,Yes,0.0
51,18,1518.1663895606011,330261.1152090125,8,5.671260781465324,2,1,712.9953214938669,498644.8255857722,500,3,119.60716871921244,Yes,No,No,No,No,No,No,No,No,No,No,Yes,0.0
61,10,3141.8317524525155,266691.04915852885,8,11.35889173162588,0,8,720.403726236912,316118.18549670366,1000,2,110.98502404787773,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,0.0
57,19,2228.810690294846,257972.22384237143,7,2.068600672218099,1,7,836.7891720956834,316244.6942330567,2500,3,93.12051209669555,No,Yes,No,No,No,No,No,No,No,Yes,No,No,29630.58
51,35,2852.391027195177,270860.18657531403,1,2.1865402085205328,0,4,662.0289685408303,420640.4704228899,1000,3,123.66966255237708,No,No,No,No,No,No,Yes,No,No,No,No,Yes,0.0
11,17,2826.82674505876,298035.54632599396,1,6.429998516128732,0,9,716.2330251380738,416580.1509205187,2500,4,102.33173343411731,No,No,Yes,No,No,No,No,No,No,No,No,Yes,0.0
38,13,1619.2358714362101,196136.5282498679,5,2.8238351986684025,0,6,645.3177034202615,110680.4168057586,1000,5,92.35652537294736,No,No,No,No,Yes,No,No,No,Yes,No,No,No,0.0
1,37,2929.676348602961,352910.64702191134,5,12.187948520039345,0,9,734.2640887954543,451371.96569994173,1000,1,114.16800722183137,No,Yes,Yes,No,No,No,No,No,No,No,No,No,0.0
2,24,2502.0485461295934,100000.0,5,4.627539018586226,2,6,729.8668876146072,283662.6801688002,1000,2,107.6081586531535,No,No,No,Yes,No,No,No,No,No,Yes,No,No,0.0
55,15,1575.4588813162666,343200.5615590585,1,1.9911280795986994,0,6,708.6143173300586,368791.3120106107,500,3,90.52231922748511,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0
58,17,2469.3104988049026,325063.9991920603,3,1.485338512199704,1,4,608.6406687895644,387276.62167671137,500,3,107.61582863028903,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,0.0
1,0,1586.2192690791594,339762.06632814964,1,8.320411964020733,3,4,672.7996259768757,328953.2907691018,1000,3,129.48603152460754,No,No,No,No,No,No,No,No,Yes,No,No,No,0.0
1,39,3163.8750207871844,145725.86081703426,2,1.4802075601230504,0,4,683.4018443349197,335384.0964332653,2500,1,98.27598689952875,No,No,Yes,No,No,No,No,Yes,No,No,No,No,0.0
53,0,2688.272046953258,323426.3801267829,8,2.772832050720779,1,5,703.2210760009058,399439.10024946195,500,5,104.5166902887975,No,No,No,No,No,No,No,No,No,No,No,Yes,0.0
0,0,2157.3108626853787,256599.9278270108,4,3.7230002371567457,0,3,684.1647099010756,201864.95225413278,2500,5,114.41634250272449,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,64705.14
18,20,2958.88217093031,428175.2302236585,4,9.142916272686271,0,8,739.0638228473624,288345.1739485397,2500,2,120.14344255912329,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,0.0
1,24,1250.8074131778774,328937.6621840066,5,3.3376146294103357,0,1,770.1213227629032,197360.9616701854,1000,3,111.83589805366923,No,No,No,No,No,No,Yes,No,No,No,No,Yes,0.0
52,26,1750.3952199279752,205861.70536611887,2,2.2090954787931043,1,1,745.6093551250749,303264.67343155434,2500,5,120.83436989999012,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,0.0
43,9,2048.548166955777,164759.4719950677,9,14.571757947259707,1,3,688.0266834259479,370471.01647112507,500,5,95.8330425178743,Yes,No,No,No,No,No,No,No,No,No,No,Yes,0.0
31,11,3541.4108088553107,250818.31086841872,10,5.733123966421298,0,5,724.5301775368455,254160.62186899054,1000,3,108.088676058289,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,0.0
69,27,1557.7102594759567,364924.90597521357,9,3.191155356540605,1,7,607.5279873252313,454679.9622891786,2500,4,104.8866904138214,No,No,No,Yes,No,No,Yes,No,No,No,No,No,40776.51
31,31,1175.6164349555959,392196.4526963876,3,0.7918813588053352,1,2,688.3839422398473,401055.6026628347,1000,3,91.65459677248396,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,0.0
67,32,1333.3686913010376,314511.8189512878,1,0.9180661326514211,0,1,663.1504843256961,154427.19080698327,1000,5,104.30002678024204,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,0.0
54,7,2743.7295215233607,306402.48710703175,2,3.564821885384246,1,5,671.6689594341638,453387.36911871075,2500,5,101.22214456515776,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0.0
74,25,1843.484637676686,273436.34909781656,8,3.5253948362869987,0,1,712.2681960962734,181424.86205094904,2500,4,94.63295564649941,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
55,1,2104.548001378832,298291.57695169066,8,7.041177986758742,0,9,698.9227780652682,329917.7771195441,500,1,95.15852771175953,Yes,No,No,No,No,No,No,No,No,No,No,No,0.0
16,34,2657.6995850046906,397257.91354266123,2,9.374498331666551,0,3,665.6601872947292,310349.5397885849,1000,2,99.83683777201232,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,0.0
37,33,2105.149223225253,272270.20626772277,10,8.51413950813799,0,1,605.6613406945432,386781.515846529,2500,5,108.76998867215912,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,0.0
23,5,2322.4879627048335,352704.0740097872,5,3.0586000761156087,0,6,670.9894223256712,348111.00956064346,1000,1,67.41241895414453,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,0.0
68,30,2521.1290885658173,257726.53127696682,9,8.648851891763705,0,1,778.3821212886578,306467.52969162865,2500,4,106.4295975861272,No,No,Yes,No,No,No,No,No,No,No,No,No,0.0
69,22,1941.5941648238709,381061.94676221564,4,2.6852643951374633,1,0,708.901742421396,208792.5782968673,1000,5,78.80491113552189,No,No,No,No,No,No,No,No,No,No,No,No,0.0
10,11,2100.20976404219,346297.8376995023,1,0.5894700438157784,1,2,694.2065642765866,667996.0076651198,500,3,129.35110302566252,No,No,No,No,No,No,No,No,No,No,No,No,0.0
15,27,2345.173241392607,377769.5564493011,1,0.6689808541065005,1,4,679.3400723245105,491691.69710702985,1000,2,61.070714858567975,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,38119.83
72,14,2720.907563831932,450569.5117378917,6,5.958777518714882,0,7,728.1423907386963,354279.16112973035,1000,5,113.27801297410332,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,0.0
58,18,1724.5784414916106,100000.0,7,8.59574825241974,0,7,728.1637047935046,527177.6034840903,500,5,65.9322953388247,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,0.0
69,11,600.0,360301.6396207839,9,0.8520081497271209,0,3,706.9558681120111,501331.8082820897,500,4,114.39588822522205,No,No,No,No,No,No,No,No,No,No,No,Yes,0.0
79,1,2607.749889631388,337530.1562642821,6,3.7172328205959326,0,9,685.3428985957562,294566.0180092085,1000,3,108.56160658192064,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,70027.01
2,10,2756.629551250051,335799.8258264902,10,0.8250882824190158,3,9,684.6232234578738,351226.06270630157,500,5,89.66695910772638,No,No,Yes,No,No,No,No,No,No,Yes,No,No,32564.12
19,36,2320.020497278103,319247.2643931204,5,3.061594569625148,1,2,680.1219075153763,256257.59691863996,500,4,122.85288392738116,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,0.0
58,37,2360.9759313739214,319190.5794243028,5,8.426513420514956,0,1,669.269368769165,263709.4017718006,1000,4,78.7512492652919,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,0.0
35,24,1861.4140635158976,326909.3210420634,3,0.7416130880854643,1,5,716.1557393935046,276007.46887302335,500,1,89.65245989130743,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,0.0
18,20,2500.1100529209543,372479.58743327495,4,8.325517290546571,1,1,745.1954266293442,273856.5863608925,500,2,109.03663422450624,No,No,No,No,No,No,Yes,No,No,No,No,Yes,0.0
66,35,2711.900091810513,366103.6708986893,3,5.95280822338287,0,3,751.9625590567407,200571.24270946495,500,5,135.83079058404905,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,0.0
18,8,2233.8978048510908,298003.3131723277,10,5.884764585669455,0,5,742.7867008384542,347333.6432460391,1000,1,116.24504490179166,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,0.0
19,11,3694.7489980043597,285001.8809473797,10,1.5771528752013033,2,9,708.9617266940066,383488.8463915686,1000,3,106.91464940980835,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,0.0
70,9,1261.7553473971723,301612.28364645626,9,3.3575614507914118,1,2,767.5152573729156,377319.037190147,500,3,119.64804404659805,No,No,No,Yes,No,No,No,No,No,Yes,No,No,22355.61
51,4,2297.7770025138084,266969.92055839964,7,3.2160816160947596,2,1,659.7379580279915,376331.1843050599,1000,2,106.59476755149602,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,0.0
32,32,1495.3882226096111,442418.77204435645,1,10.454605247609264,1,9,769.2225719791529,611168.9123873266,1000,2,111.04316476466931,Yes,No,No,No,No,No,No,No,No,No,No,No,0.0
39,4,2727.9075543741337,198338.8933441037,5,1.4895307086988605,1,6,703.664153350674,473638.7207458319,1000,3,101.59970208026857,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,0.0
38,15,1251.1147431746913,359983.19027149834,1,5.5801470794762995,0,8,658.7887030875143,346814.63097402686,500,5,99.29366959266201,No,No,Yes,No,No,No,Yes,No,No,No,No,No,0.0
0,36,1399.6470743693808,359507.23112331907,4,0.9425156596530551,0,7,690.9062979653661,308547.64180013834,500,5,100.83606774697184,Yes,No,No,No,No,No,No,No,No,No,No,No,0.0
10,36,1820.0878356704773,257568.6727113577,10,3.8828752506941697,0,9,685.802192405438,388580.66965386027,1000,3,79.87047979440382,No,No,No,No,No,No,No,No,No,No,No,No,0.0
56,28,2359.49930191324,323684.05723300163,1,3.0800535532286384,1,8,712.3516140289098,438929.16899977485,500,4,78.7491327199723,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
49,17,1842.7171668030296,401036.7569864315,9,1.6377848458735325,0,1,680.1601665060602,285218.2826538964,1000,3,110.24200906852093,Yes,No,No,No,No,No,Yes,No,No,No,No,No,0.0
22,28,1848.7352424405442,273597.9413817578,9,4.741683279964682,0,4,666.7034642597522,305754.4810181553,500,2,102.07171778798438,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes,0.0
30,5,2091.465727044349,404954.78794910054,4,1.6308097049949828,0,6,782.5801842332668,244796.79038695572,2500,1,66.11216912478285,No,No,No,No,No,No,No,No,No,Yes,No,Yes,0.0
41,17,2054.655904563096,389458.82036598556,1,2.511836576268526,0,9,722.9816953623574,264043.56391076837,1000,1,105.98776065397834,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
6,31,3092.4696329911144,243211.1917538727,6,5.2066980403592185,2,1,700.2085663795744,293647.19384230155,1000,3,106.76042679333787,No,No,No,No,Yes,No,No,Yes,No,No,No,No,0.0
15,30,2611.546671801381,211355.13388398712,5,8.312868716920434,0,9,680.4831457302613,174755.61251441282,500,5,53.61403058399506,Yes,No,No,No,No,No,No,No,No,No,No,No,0.0
59,10,2005.2539561292135,313234.57742945704,4,1.0213871271933215,1,2,644.8365344845616,473659.92721948586,2500,4,108.06277085490422,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,0.0
1,25,3458.2071467281685,200776.1354809863,2,2.1252288235982366,1,8,618.5516834755109,342370.74335300474,1000,5,125.70784860839204,No,No,No,No,No,No,Yes,No,No,No,No,No,19594.57
0,27,2494.9967049136058,100000.0,6,4.825862178626736,0,2,651.4629387473685,304590.1614371204,2500,5,77.27434547394988,Yes,No,No,No,No,No,No,Yes,No,No,No,No,0.0
47,26,1618.6227668118709,260847.01664707394,7,4.913799412394195,4,1,684.1324510123629,385542.14303750615,2500,3,126.3316271696161,No,No,No,No,No,No,No,No,No,No,No,No,26609.48
11,18,2353.9082439951067,473940.18232172984,1,0.6087108068146109,0,1,676.7933036312805,425897.8693500956,2500,2,100.7481500144293,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,0.0
68,26,2521.3075269191886,264227.4892673046,3,2.046413126246448,0,5,735.6647038823385,373087.6041082476,500,3,108.97011464121562,No,No,No,No,No,No,No,No,No,No,No,Yes,0.0
36,19,1787.425168563191,330360.25335156557,7,1.337238715428322,0,2,579.0956249229721,257633.9638141913,1000,2,100.46332944318858,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0
31,2,1568.4946535163765,355999.1916496241,10,2.5912424702027885,0,0,704.5605445912308,374341.2823166461,500,2,96.98223446453078,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
8,15,2251.8754540254654,296705.9312175669,6,9.354842172967935,1,2,779.9857177645738,317719.5886213043,1000,2,85.98081903412442,No,No,Yes,No,No,No,No,No,No,No,No,Yes,0.0
18,38,1983.8669372163786,273310.14883566817,2,1.1064392038252544,1,3,653.5261125386639,318620.13349202473,2500,5,114.10151701479613,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,0.0
47,28,3087.4767330732657,398297.32556251995,8,0.39971550977949655,0,2,683.4979050554797,200411.31451268098,2500,1,106.37880792067499,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,0.0
79,14,2644.693494450949,303193.3048961565,6,1.6684841337057403,0,3,695.5391524122803,379590.4056588397,2500,1,60.66352996541883,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,0.0
2,29,1815.5348355480517,292689.1279594253,1,2.8337584902392776,0,6,721.6471200416001,307644.6853420361,500,3,117.82629061459271,No,No,No,No,No,No,No,No,No,Yes,No,Yes,0.0
19,39,2455.5628665691534,363799.4149506805,7,6.278518622592708,1,7,660.0996653671431,273491.56627505826,2500,3,88.43084211888214,No,No,No,No,No,No,No,No,No,Yes,No,No,7652.37
23,0,2960.276885634844,217634.99904750905,9,1.4751132249660523,2,5,690.4656925076983,271807.8622913386,500,3,106.54015711581813,No,No,No,No,No,No,Yes,No,Yes,No,No,No,0.0
53,28,1363.71733246021,198951.0134289227,8,8.039740080027084,0,3,616.3889151529041,350238.8459585664,1000,4,118.50375885660519,Yes,No,No,No,No,No,No,Yes,No,No,No,No,0.0
32,29,1586.3330554073486,170007.55974608345,7,3.5273206714407124,0,2,762.8165098855047,299938.97542984586,1000,5,91.99116948570982,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0
23,39,2193.2988296322815,345440.99680576625,8,0.5879569181462901,1,1,676.2050493958787,232532.1148529292,2500,2,84.15114181474199,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,0.0
74,31,2221.3611807430207,286906.99097036716,8,2.4163502937118797,3,1,739.024508262931,400800.5403062113,1000,3,101.11025766841804,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,91151.04
71,9,2168.6814967222836,366108.62690835795,4,2.4716033510751996,0,6,750.0758738807833,166728.35069451103,1000,1,116.98077939556441,No,No,Yes,No,No,No,No,No,No,No,No,Yes,0.0
35,26,2013.5336927273934,304072.8680627179,5,5.366284816191336,1,0,666.6446507549147,504113.32710808946,2500,1,96.34645069473028,No,No,No,No,No,No,No,No,No,No,No,No,0.0
37,7,2004.363806528788,190323.42547421332,5,8.415470534769666,1,2,687.0191807025889,496484.1638883189,500,4,114.4857987333213,No,No,No,Yes,No,No,No,No,Yes,No,No,No,0.0
24,35,2430.5548820929776,271550.9446512609,8,11.78588146881847,0,4,768.3768442278008,376158.9200424505,500,4,68.57616503170644,No,No,No,No,No,No,No,No,No,No,No,No,0.0
17,34,2880.365532183504,371743.6704280943,10,3.3048762846413555,1,5,653.8399758885657,363656.05696090154,1000,1,100.81377650979815,Yes,No,Yes,No,No,No,No,No,No,No,No,No,68926.95
65,35,1911.428362186944,279026.398641797,9,4.051471686878756,0,2,649.2542737178487,325179.7620971235,500,1,128.73465437886472,No,Yes,No,No,No,No,Yes,No,No,No,No,No,0.0
53,35,3663.0396071023924,394945.1675322282,8,3.1407721699707603,2,1,642.3520943728987,410981.3204239041,2500,5,83.56302344199695,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,29858.32
34,24,3376.41486144419,263714.43523486017,2,4.224668496423396,0,8,616.3068494497162,484227.29961175687,500,4,63.72496940707022,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,0.0
79,19,2997.5533777480487,357548.62589237135,7,5.695085310805444,0,4,633.1480078828084,304314.3323214006,2500,2,86.2338710545001,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,40117.45
60,16,2573.490000736937,157392.80687945784,3,6.950015981285309,0,1,755.1336256102229,146491.65952758244,500,1,109.50211604711373,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,0.0
40,22,3404.7928638820936,281884.29153465846,2,2.0521062481811514,1,3,687.8724231828901,221907.6179675812,1000,4,85.07612575773146,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,0.0
32,24,2025.930781000355,269034.51146646636,2,7.277399216013602,1,0,650.7828377422055,333509.1298532753,2500,3,87.48146129932267,No,No,No,No,No,No,No,No,Yes,No,No,No,0.0
67,30,1700.4373528058593,188170.39875600196,10,3.9928156297534545,0,1,731.6900437059145,486628.2284990299,500,1,88.51274736943648,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,0.0
32,5,1884.4167643576095,388953.65417011036,2,2.4631714562653935,0,1,712.4308100627923,234702.81554776436,500,2,143.26598450461506,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,37650.78
